,screenshotUrls,ipadScreenshotUrls,appletvScreenshotUrls,artworkUrl60,artworkUrl512,artworkUrl100,artistViewUrl,isGameCenterEnabled,supportedDevices,kind,features,advisories,trackCensoredName,languageCodesISO2A,fileSizeBytes,contentAdvisoryRating,trackViewUrl,trackContentRating,sellerName,genreIds,releaseDate,primaryGenreName,primaryGenreId,currency,wrapperType,version,releaseNotes,trackId,trackName,artistId,artistName,genres,price,description,bundleId,isVppDeviceBasedLicensingEnabled,currentVersionReleaseDate,minimumOsVersion,formattedPrice,averageUserRating,userRatingCount,averageUserRatingForCurrentVersion,sellerUrl,userRatingCountForCurrentVersion
0,"['https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/3d/52/6e/3d526eef-671b-05f4-a1e5-d35ff99bd714/source/392x696bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple125/v4/11/8d/2f/118d2f7f-1dfb-1be9-b459-0892a13260ab/source/392x696bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/f7/89/30/f7893075-3cbc-f90a-d3de-170fa20ff6b7/source/392x696bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/a0/a3/55/a0a35545-b24a-4e79-9ba3-a068793ebbf2/source/392x696bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/ed/66/95/ed66957d-f3e0-b49f-bc5a-ca437779d23a/source/392x696bb.jpg']","['https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/f0/a7/16/f0a7161b-a2c7-9402-9a28-2c57b51dc378/source/576x768bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/38/24/91/382491d1-c732-b5f9-05e2-b5514b70670f/source/552x414bb.jpg', 'https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/f1/7e/fa/f17efadc-f7ef-184a-e361-5879804015a1/source/552x414bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/1d/8d/7b/1d8d7be9-d1eb-ccce-7600-cba7ab444f1d/source/552x414bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/e3/36/1c/e3361c0e-aaf6-8fc5-d832-301c9181ed11/source/552x414bb.jpg']",[],https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/a5/44/c1/a544c133-e32b-4bdc-6503-1f48b9c55813/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/a5/44/c1/a544c133-e32b-4bdc-6503-1f48b9c55813/source/512x512bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/a5/44/c1/a544c133-e32b-4bdc-6503-1f48b9c55813/source/100x100bb.jpg,https://itunes.apple.com/gb/developer/choice-of-games-llc/id348940935?mt=8&uo=4,True,"['iPhone4-iPhone4', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX', 'iPad75-iPad75', 'iPad76-iPad76', 'iPhoneXS-iPhoneXS', 'iPhoneXSMax-iPhoneXSMax', 'iPhoneXR-iPhoneXR', 'iPad812-iPad812', 'iPad834-iPad834', 'iPad856-iPad856', 'iPad878-iPad878']",software,"['gameCenter', 'iosUniversal']","['Infrequent/Mild Mature/Suggestive Themes', 'Infrequent/Mild Sexual Content and Nudity', 'Infrequent/Mild Profanity or Crude Humour', 'Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References']",A Wise Use of Time,['EN'],25244672,12+,https://itunes.apple.com/gb/app/a-wise-use-of-time/id1033659265?mt=8&uo=4,12+,Choice of Games LLC,"['6014', '6018', '7002', '7014']",2015-09-03T21:57:44Z,Games,6014,GBP,software,1.1.2,"Added support for iPhone X. If you enjoy playing ""A Wise Use of Time,"" please leave us a written review. It really helps!",1033659265,A Wise Use of Time,348940935,Choice of Games LLC,"['Games', 'Books', 'Adventure', 'Role-Playing']",5.99,"With the power to freeze time, you can ransack a casino, rescue a celebrity, or cheat death itself!

""A Wise Use of Time"" is a thrilling 260,000-word interactive sci-fi novel by Jim Dattilo, author of ""Zombie Exodus,"" winner of the 2011 XYZZY ""Special Recognition"" award for interactive fiction. Your choices control the story. It's entirely text-based--without graphics or sound effects--and fueled by the vast, unstoppable power of your imagination.

When you freeze time, no one can see you, hear you, or stop you, except, perhaps, a handful of mysterious time controllers like yourself. Every second you steal puts more stress on your body and mind.

Will you bring justice to the mobsters who run rampant in your city? Will you steal from them to provide for those in need? Will you share your power with friends and family? Will you destroy your own powers, or will your powers destroy you first?

• Play as male or female; gay, straight, or bisexual.
• Develop relationships with one of four main romantic options (or a secret one). Track your relationships and moral stats as they change.
• Level up your time-control powers, or nullify them to protect yourself and others.",com.choiceofgames.wiseuseoftime,True,2018-06-02T13:43:53Z,7.0,£5.99,4.5,20,,,
1,"['https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/90/67/87/9067870d-05f0-44d1-3af7-efd5a9431878/source/406x228bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple69/v4/62/a2/a9/62a2a95e-9740-c39d-bba0-6f776cf30f99/source/406x228bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple49/v4/a0/5a/7a/a05a7ae0-6500-0640-558c-0b030c55671a/source/406x228bb.jpg', 'https://is1-ssl.mzstatic.com/image/thumb/Purple69/v4/69/51/99/69519915-83b1-6214-0ab6-f2863ffd3998/source/406x228bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/7e/ce/73/7ece73c4-2812-6d5c-dc64-edca84715a0f/source/406x228bb.jpg']","['https://is3-ssl.mzstatic.com/image/thumb/Purple69/v4/28/fa/e2/28fae208-399e-d77d-c344-a8bdb3455013/source/552x414bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple69/v4/1f/6e/e5/1f6ee505-504b-1368-af7a-28ed5390ba13/source/552x414bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple69/v4/2b/6b/30/2b6b302e-2b15-fd41-4e58-3569d755000a/source/552x414bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple69/v4/66/5c/0b/665c0b9f-1739-9eda-1ea9-364c5d671432/source/552x414bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/98/20/9e/98209ef8-3bfd-5e82-173b-6c1ad05f3df8/source/552x414bb.jpg']",[],https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/91/4e/c4/914ec42d-2541-bfea-df08-52e304959e12/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/91/4e/c4/914ec42d-2541-bfea-df08-52e304959e12/source/512x512bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/91/4e/c4/914ec42d-2541-bfea-df08-52e304959e12/source/100x100bb.jpg,https://itunes.apple.com/gb/developer/playdate-digital/id652113715?mt=8&uo=4,False,"['iPhone4-iPhone4', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX', 'iPad75-iPad75', 'iPad76-iPad76', 'iPhoneXS-iPhoneXS', 'iPhoneXSMax-iPhoneXSMax', 'iPhoneXR-iPhoneXR', 'iPad812-iPad812', 'iPad834-iPad834', 'iPad856-iPad856', 'iPad878-iPad878']",software,['iosUniversal'],[],My Little Pony: Pinkie Pie's Sister,"['EN', 'FR', 'IT', 'RU', 'ZH', 'ES']",103951360,4+,https://itunes.apple.com/gb/app/my-little-pony-pinkie-pies-sister/id961648076?mt=8&uo=4,4+,PlayDate Digital Inc.,"['6018', '6017']",2015-04-02T07:00:00Z,Book,6018,GBP,software,1.1.3,small bug fixes,961648076,My Little Pony: Pinkie Pie's Sister,652113715,PlayDate Digital,"['Books', 'Education']",2.99,"Languages include: English, Spanish, Italian, French, Russian and Chinese.

Could anypony be more excitable, more energetic, or more playful than Pinkie Pie?  The ponies are eager to find out when Maud Pie, Pinkie Pie’s sister, plans to visit Ponyville! Pinkie and Maud have a tradition of trading “bestest-est friend” rock candy necklaces whenever they can, and now Pinkie Pie wants to share this rockin’ ritual with all of her friends! However, Pinkie Pie and her friends must learn an important lesson about friendship when Maud turns out to be a…little bit different, to say the least!  It could take a lot more than a rock candy necklace to bring all these ponies together in this Ponyville adventure!

MY LITTLE PONY: PINKIE PIE’S SISTER, based on the episode MAUD PIE from the hit television series MY LITTLE PONY: FRIENDSHIP IS MAGIC, is a thrilling tale about understanding differences and accepting a pony for who she is! Early and emerging readers will learn and laugh alongside Pinkie Pie and her friends as a fascinating new hero saves the day. Say hello to one of Equestria’s most interesting ponies in the latest fully interactive storybook app from Hasbro and PlayDate Digital.


Key Features:
•	Starring ALL your Ponyville favorites—Pinkie Pie, Princess Twilight Sparkle, Applejack,  , Rainbow Dash, Fluttershy, and Rarity!
•	Introducing a new Pony - the mysterious Maud Pie!
•	Interactive MY LITTLE PONY action and voices on every page!
•	Read to Me and Read Along modes for all levels of early and emerging readers 
•	New and advanced vocabulary highlighted and sounded out on each page 
•	Includes a Sight Word practice section
•	Auto Play Feature that brings the story and animations to life
•	Includes English, French, Spanish, Italian, Chinese and Russian

Designed to deliver these Learning Goals:

Early and emergent literacy
•	New vocabulary
•	Expanding early reading skills
•	Increasing reading comprehension",com.playdatedigital.maudpie,True,2016-03-07T23:50:57Z,7.0,£2.99,,,5.0,http://playdatedigital.com/,1.0
2,"['https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/e3/b0/f5/e3b0f5f8-c999-731d-75cd-26fb3a367e8a/source/392x696bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/44/b7/ac/44b7ac2f-ab9a-75a9-1096-b53dd9d2b198/source/392x696bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple115/v4/ab/88/02/ab880228-2404-94fc-5341-a4dd98b14201/source/392x696bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/95/79/d2/9579d21a-e1ef-6ede-99e0-06cebe4de0cc/source/392x696bb.jpg', 'https://is1-ssl.mzstatic.com/image/thumb/Purple125/v4/c9/d8/35/c9d835e5-4f48-5a9d-dfd7-86c9b7c80b2d/source/392x696bb.jpg']","['https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/7e/bc/9c/7ebc9c2f-c6f9-097d-ac0b-914b514018de/source/552x414bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple115/v4/12/97/a1/1297a1f0-7446-af39-dfa9-533b10426b9b/source/552x414bb.jpg', 'https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/47/97/ec/4797ec12-03c7-4e84-13dd-f6af63146bb0/source/552x414bb.jpg', 'https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/9c/e4/f8/9ce4f8bf-5a83-2ed0-b3aa-2d64670eae58/source/552x414bb.jpg', 'https://is4-ssl.mzstatic.com/image/thumb/Purple125/v4/ae/75/54/ae75542e-d3a3-de3d-ebd1-adc54e215a00/source/552x414bb.jpg']",[],https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/d2/77/7b/d2777b47-2136-a54e-0e8c-281d3cd2e729/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/d2/77/7b/d2777b47-2136-a54e-0e8c-281d3cd2e729/source/512x512bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/d2/77/7b/d2777b47-2136-a54e-0e8c-281d3cd2e729/source/100x100bb.jpg,https://itunes.apple.com/gb/developer/hosted-games-llc/id482415564?mt=8&uo=4,True,"['iPhone4-iPhone4', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX', 'iPad75-iPad75', 'iPad76-iPad76', 'iPhoneXS-iPhoneXS', 'iPhoneXSMax-iPhoneXSMax', 'iPhoneXR-iPhoneXR', 'iPad812-iPad812', 'iPad834-iPad834', 'iPad856-iPad856', 'iPad878-iPad878']",software,"['gameCenter', 'iosUniversal']","['Infrequent/Mild Sexual Content and Nudity', 'Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Profanity or Crude Humour', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References', 'Infrequent/Mild Mature/Suggestive Themes']",Guns of Infinity,['EN'],48782336,12+,https://itunes.apple.com/gb/app/guns-of-infinity/id1073142282?mt=8&uo=4,12+,Hosted Games LLC,"['6014', '6018', '7014', '7002']",2016-03-24T17:09:53Z,Games,6014,GBP,software,1.0.1,"Added support for iPhone X. If you enjoy playing ""Guns of Infinity,"" please leave a written review. It really helps!",1073142282,Guns of Infinity,482415564,Hosted Games LLC,"['Games', 'Books', 'Role-Playing', 'Adventure']",4.99,"As commander of a squadron of cavalry, what will you sacrifice to win the war of gunpowder and magic? Return to the battlefield as a gentleman-officer of the Royal Tierran Army in this long-awaited sequel to ""Sabres of Infinity.""

""Guns of Infinity"" is a 440,000 word interactive novel by Paul Wang, author of ""Sabres of Infinity,"" ""Mecha Ace,"" and ""The Hero of Kendrickstone."" Your choices control the story. It's entirely text-based—without graphics or sound effects—and fueled by the vast, unstoppable power of your imagination.

Will you befriend, betray, or romance the nobles, rogues, and spies of this epic world? Will you keep your men alive, or sacrifice them to your own greed in a bid for power and riches? Will you fight for power, riches, love, or glory?

• Play the role of a gallant hero, or a self-serving scoundrel.
• Use cunning, force, or sheer bravado to fight the Antari forces.
• Train and drill your men for success on the battlefield.
• Support your family financially, or leave them to fight off penury alone.

Combat, intrigue, and romance await in ""Guns of Infinity!""",org.hostedgames.gunsofinfinity,True,2018-06-28T16:42:18Z,7.0,£4.99,5.0,23,5.0,,4.0
3,"['https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/c0/54/33/c0543322-5bff-0e69-ec2f-b0eaaab23053/source/320x180bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple4/v4/2a/d2/c8/2ad2c825-8e6e-c1d9-f908-513689299c8f/source/320x180bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple4/v4/cf/93/43/cf9343d3-71fb-f90f-ecae-dc310dddaef7/source/320x180bb.jpg', 'https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/be/61/fd/be61fdd6-1afb-5701-81cf-da72b467c490/source/320x180bb.jpg', 'https://is4-ssl.mzstatic.com/image/thumb/Purple4/v4/91/97/6a/91976a71-39fb-2dbd-103f-e54b6461eb2f/source/320x180bb.jpg']","['https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/ba/0a/8f/ba0a8f61-1efa-13ae-0460-843b4004c226/source/480x360bb.jpg', 'https://is4-ssl.mzstatic.com/image/thumb/Purple4/v4/3d/2d/c4/3d2dc4e8-88b2-222e-fd3a-5d8e79b7b4ee/source/480x360bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/2b/59/cc/2b59cc49-4789-f0e8-093d-027ed2d63c50/source/480x360bb.jpg', 'https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/dd/8e/de/dd8ede76-9529-e410-13f5-64f7733784b3/source/480x360bb.jpg', 'https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/f8/7b/e7/f87be715-2360-86f4-2894-b783923ac49a/source/480x360bb.jpg']",[],https://is4-ssl.mzstatic.com/image/thumb/Purple6/v4/63/9b/65/639b65ab-6df8-d274-917d-1212c2e463fe/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple6/v4/63/9b/65/639b65ab-6df8-d274-917d-1212c2e463fe/source/512x512bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Purple6/v4/63/9b/65/639b65ab-6df8-d274-917d-1212c2e463fe/source/100x100bb.jpg,https://itunes.apple.com/gb/developer/cupcake-digital-inc/id555387612?mt=8&uo=4,False,"['iPhone3GS-iPhone-3GS', 'iPadWifi-iPadWifi', 'iPad3G-iPad3G', 'iPodTouchThirdGen-iPodTouchThirdGen', 'iPhone4-iPhone4', 'iPodTouchFourthGen-iPodTouchFourthGen', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX', 'iPad75-iPad75', 'iPad76-iPad76', 'iPhoneXS-iPhoneXS', 'iPhoneXSMax-iPhoneXSMax', 'iPhoneXR-iPhoneXR', 'iPad812-iPad812', 'iPad834-iPad834', 'iPad856-iPad856', 'iPad878-iPad878']",software,['iosUniversal'],[],Wubbzy's Pirate Treasure,['EN'],110682112,4+,https://itunes.apple.com/gb/app/wubbzys-pirate-treasure/id503550469?mt=8&uo=4,4+,CUPCAKE DIGITAL INC.,"['6018', '6017']",2012-02-29T04:38:47Z,Book,6018,GBP,software,1.6,New For Parents section with links to free educational activities and more.,503550469,Wubbzy's Pirate Treasure,555387612,CUPCAKE DIGITAL INC.,"['Books', 'Education']",2.99,"*** Featured App on iTunes for Education - Preschool & Kindergarten Category for Books – Literacy Focused
*** Parents’ Choice 2013 Fun Stuff Award Winner!
 
“A well-produced app with a great message”- Common Sense Media 
“If your kids love Wow! Wow! Wubbzy! then they will love this app.” – Famigo
“This app has so much entertainment value packed into it!”- Awesome Kids Apps 
 
Ahoy, Mateys! Grab your pirate hat and join Pirate Wubbzy and his crew in a swashbuckling adventure to find lost treasure. Dress up as pirates, steer the ship, and follow the map on your way to meet Captain Sweet Tooth and his pet birdy-bird! 

Wubbzy’s Pirate Treasure was developed by award-winning children’s developer, Cupcake Digital, with the producers of the Emmy® -award winning Nick Jr.® Television series “Wow! Wow! Wubbzy!®”

Highlights:
 
4 playful games within the story! 
-Help Wubbzy and his merry crew dress up like pirates in Pirate Dress-Up
-Catch flying Froggity-Frogs on your way to treasure island
-Sail the pirate ship, but watch out for those Rockity-Rocks
-Feed the hungry Snappity-Snap Turtles with yummy crackity-crackers
 
3 Wubbtastic sing along videos starring Wubbzy and his friends 
 
Features 3 modes of reading: Read & Play, Read To Me or Just a Book for quiet reading time 

 
Cupcakedigital.com provides free downloadable activities based on the story to further the educational value at home. Parents’ and Teachers’ Guides are also available with helpful tips for getting children ready for school and for utilizing apps to reinforce learning in and out of the classroom.

 
We care about your kids and their safety. This app contains gated areas to ensure that only adults can access anything that would take you outside of the app. A pixel embedded in this app collects anonymous data to help us understand downloads by device. To view our full app privacy policy, please visit www.cupcakedigital.com/appsprivacy",com.goodtalkgroup.wbz.pirate,True,2013-11-22T13:51:31Z,4.3,£2.99,,,,http://cupcakedigital.com/,
